Citation,Citation Link,Protein,Protein codes,Protein Concentration (%),Treatment code,Treatment condition code,Treatment condition value,Treatment temperature ( °C),Treatment time (min),Additives,Additives Concentration (%),pH,Type of salt,ionic strength (M),Heating temperature (°C) for gel preparation,Heating/hold time (min),Samples stored (°C),Storage time (h),If a gel can be formed (0-1),Hardness/firmness/strength (g)
"Wen-qiong, W.; Pei-pei, Y.; Ji-yang, Z.; Zhi-hang, G.; Effect of temperature and pH on the gelation, rheology, texture, and structural properties of whey protein and sugar gels based on Maillard reaction,  Journal of Food Science , 2021, 86:1228–1242.",https://doi.org/10.1111/1750-3841.15659,Whey protein,30108,8,20403,,,70,10080,10103,8,8,0,0,,,,,1,97.38
"Wen-qiong, W.; Pei-pei, Y.; Ji-yang, Z.; Zhi-hang, G.; Effect of temperature and pH on the gelation, rheology, texture, and structural properties of whey protein and sugar gels based on Maillard reaction,  Journal of Food Science , 2021, 86:1228–1242.",https://doi.org/10.1111/1750-3841.15659,Whey protein,30108,8,20403,,,60,10080,0,0,9,0,0,,,,,1,35.69
"Wen-qiong, W.; Pei-pei, Y.; Ji-yang, Z.; Zhi-hang, G.; Effect of temperature and pH on the gelation, rheology, texture, and structural properties of whey protein and sugar gels based on Maillard reaction,  Journal of Food Science , 2021, 86:1228–1242.",https://doi.org/10.1111/1750-3841.15659,Whey protein,30108,8,20403,,,65,10080,0,0,9,0,0,,,,,1,26.82
"Wen-qiong, W.; Pei-pei, Y.; Ji-yang, Z.; Zhi-hang, G.; Effect of temperature and pH on the gelation, rheology, texture, and structural properties of whey protein and sugar gels based on Maillard reaction,  Journal of Food Science , 2021, 86:1228–1242.",https://doi.org/10.1111/1750-3841.15659,Whey protein,30108,8,20403,,,70,10080,0,0,9,0,0,,,,,1,223.11
"Wen-qiong, W.; Pei-pei, Y.; Ji-yang, Z.; Zhi-hang, G.; Effect of temperature and pH on the gelation, rheology, texture, and structural properties of whey protein and sugar gels based on Maillard reaction,  Journal of Food Science , 2021, 86:1228–1242.",https://doi.org/10.1111/1750-3841.15659,Whey protein,30108,8,20403,,,60,10080,10102,8,9,0,0,,,,,1,37.42
"Wen-qiong, W.; Pei-pei, Y.; Ji-yang, Z.; Zhi-hang, G.; Effect of temperature and pH on the gelation, rheology, texture, and structural properties of whey protein and sugar gels based on Maillard reaction,  Journal of Food Science , 2021, 86:1228–1242.",https://doi.org/10.1111/1750-3841.15659,Whey protein,30108,8,20403,,,65,10080,10102,8,9,0,0,,,,,1,13.26
"Wen-qiong, W.; Pei-pei, Y.; Ji-yang, Z.; Zhi-hang, G.; Effect of temperature and pH on the gelation, rheology, texture, and structural properties of whey protein and sugar gels based on Maillard reaction,  Journal of Food Science , 2021, 86:1228–1242.",https://doi.org/10.1111/1750-3841.15659,Whey protein,30108,8,20403,,,70,10080,10102,8,9,0,0,,,,,1,181.1
"Wen-qiong, W.; Pei-pei, Y.; Ji-yang, Z.; Zhi-hang, G.; Effect of temperature and pH on the gelation, rheology, texture, and structural properties of whey protein and sugar gels based on Maillard reaction,  Journal of Food Science , 2021, 86:1228–1242.",https://doi.org/10.1111/1750-3841.15659,Whey protein,30108,8,20403,,,60,10080,10103,8,9,0,0,,,,,1,44.87
"Wen-qiong, W.; Pei-pei, Y.; Ji-yang, Z.; Zhi-hang, G.; Effect of temperature and pH on the gelation, rheology, texture, and structural properties of whey protein and sugar gels based on Maillard reaction,  Journal of Food Science , 2021, 86:1228–1242.",https://doi.org/10.1111/1750-3841.15659,Whey protein,30108,8,20403,,,65,10080,10103,8,9,0,0,,,,,1,13.66
"Wen-qiong, W.; Pei-pei, Y.; Ji-yang, Z.; Zhi-hang, G.; Effect of temperature and pH on the gelation, rheology, texture, and structural properties of whey protein and sugar gels based on Maillard reaction,  Journal of Food Science , 2021, 86:1228–1242.",https://doi.org/10.1111/1750-3841.15659,Whey protein,30108,8,20403,,,70,10080,10103,8,9,0,0,,,,,1,117.27
"Hellebois, T.; Gaiani, C.; Planchon, S.; Renaut, J.; Soukoulis, C.; Impact of heat treatment on the acid induced gelation of brewers’ spent grain protein isolate, Food Hydrocolloids 2021, 113, 106531",https://doi.org/10.1016/j.foodhyd.2020.106531,Brewers’ spent grain (BSG)-protein isolates,12501,5,20201,,,,,90901,1.8,4.2,0,0,,,4,,1,
"Hellebois, T.; Gaiani, C.; Planchon, S.; Renaut, J.; Soukoulis, C.; Impact of heat treatment on the acid induced gelation of brewers’ spent grain protein isolate, Food Hydrocolloids 2021, 113, 106532",https://doi.org/10.1016/j.foodhyd.2020.106531,Brewers’ spent grain (BSG)-protein isolates,12501,5,20201,,,,,90901,1.8,4.2,0,0,72,20,4,,1,
"Hellebois, T.; Gaiani, C.; Planchon, S.; Renaut, J.; Soukoulis, C.; Impact of heat treatment on the acid induced gelation of brewers’ spent grain protein isolate, Food Hydrocolloids 2021, 113, 106533",https://doi.org/10.1016/j.foodhyd.2020.106531,Brewers’ spent grain (BSG)-protein isolates,12501,5,20201,,,,,90901,1.8,4.2,0,0,85,20,4,,1,
"Hellebois, T.; Gaiani, C.; Planchon, S.; Renaut, J.; Soukoulis, C.; Impact of heat treatment on the acid induced gelation of brewers’ spent grain protein isolate, Food Hydrocolloids 2021, 113, 106534",https://doi.org/10.1016/j.foodhyd.2020.106531,Brewers’ spent grain (BSG)-protein isolates,12501,5,20201,,,,,90901,1.8,4.2,0,0,92,20,4,,1,
"Hellebois, T.; Gaiani, C.; Planchon, S.; Renaut, J.; Soukoulis, C.; Impact of heat treatment on the acid induced gelation of brewers’ spent grain protein isolate, Food Hydrocolloids 2021, 113, 106535",https://doi.org/10.1016/j.foodhyd.2020.106531,Brewers’ spent grain (BSG)-protein isolates,12501,5,20201,,,,,90901,1.8,4.2,0,0,121,15,4,,1,
"Dong, M.; Tian, H.; Xu, Y.; Han, M.; Xu, X.; Effects of pulsed electric fields on the conformation and gelation properties of myofibrillar proteins isolated from pale, soft, exudative (PSE)-like chicken breast meat: A molecular dynamics study. Food Chemistry, 2021, 342,128306. https://doi.org/10.1016/j.foodchem.2020.128306",https://doi.org/10.1016/j.foodchem.2020.128306,Chicken Myofibrillar protein,20201,4.5,0,0,,,,0,,7,0,0,80,20,4,24,1,9.29
"Dong, M.; Tian, H.; Xu, Y.; Han, M.; Xu, X.; Effects of pulsed electric fields on the conformation and gelation properties of myofibrillar proteins isolated from pale, soft, exudative (PSE)-like chicken breast meat: A molecular dynamics study. Food Chemistry, 2021, 342,128306. https://doi.org/10.1016/j.foodchem.2020.128307",https://doi.org/10.1016/j.foodchem.2020.128306,Chicken Myofibrillar protein,20201,4.5,30801,30701,8,4,3,0,,7,0,0,80,20,4,24,1,13.17
"Dong, M.; Tian, H.; Xu, Y.; Han, M.; Xu, X.; Effects of pulsed electric fields on the conformation and gelation properties of myofibrillar proteins isolated from pale, soft, exudative (PSE)-like chicken breast meat: A molecular dynamics study. Food Chemistry, 2021, 342,128306. https://doi.org/10.1016/j.foodchem.2020.128308",https://doi.org/10.1016/j.foodchem.2020.128306,Chicken Myofibrillar protein,20201,4.5,30801,30701,18,4,3,0,,7,0,0,80,20,4,24,1,16.22
"Dong, M.; Tian, H.; Xu, Y.; Han, M.; Xu, X.; Effects of pulsed electric fields on the conformation and gelation properties of myofibrillar proteins isolated from pale, soft, exudative (PSE)-like chicken breast meat: A molecular dynamics study. Food Chemistry, 2021, 342,128306. https://doi.org/10.1016/j.foodchem.2020.128309",https://doi.org/10.1016/j.foodchem.2020.128306,Chicken Myofibrillar protein,20201,4.5,30801,30701,28,4,3,0,,7,0,0,80,20,4,24,1,12.23
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,0,0,6.71,60101,0.1,90,30,4,12,1,34.75
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,0,0,6.66,60101,0.2,90,30,4,12,1,19.09
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,0,0,6.36,60101,0.6,90,30,4,12,1,107.69
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80101,0.07,7.09,60101,0.1,90,30,4,12,1,37.2
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80101,0.15,7.09,60101,0.1,90,30,4,12,1,56.29
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80101,0.22,6.74,60101,0.1,90,30,4,12,1,99.86
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80101,0.29,6.71,60101,0.1,90,30,4,12,1,115.52
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80102,0.09,6.71,60101,0.1,90,30,4,12,1,40.62
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80102,0.17,7.7,60101,0.1,90,30,4,12,1,53.84
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80102,0.26,7.54,60101,0.1,90,30,4,12,1,78.32
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80102,0.35,6.82,60101,0.1,90,30,4,12,1,106.71
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80103,0.08,6.71,60101,0.1,90,30,4,12,1,33.28
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80103,0.16,6.68,60101,0.1,90,30,4,12,1,36.22
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80103,0.23,8.72,60101,0.1,90,30,4,12,1,40.13
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80103,0.31,8.34,60101,0.1,90,30,4,12,1,34.26
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80201,0.06,6.84,60101,0.1,90,30,4,12,1,33.28
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80201,0.12,6.68,60101,0.1,90,30,4,12,1,37.69
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80201,0.17,6.68,60101,0.1,90,30,4,12,1,30.83
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80201,0.23,9.09,60101,0.1,90,30,4,12,1,25.45
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80202,0.15,8.88,60101,0.1,90,30,4,12,1,33.07
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80202,0.08,6.87,60101,0.1,90,30,4,12,1,43.56
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80202,0.11,6.68,60101,0.1,90,30,4,12,1,36.22
"Wang, X.; Feng, T.; Wang, X.; Zhang,; Xia, S. Gelation and microstructural properties offishmyofibrillar protein gels with theincorporation ofL-lysine andL-arginine at lowionic strength.2021?",https://doi.org/10.1002/jsfa.11195,Silver carp Myofibrillar Protein,20103,6,30601,,,40,60,80202,0.15,6.71,60101,0.1,90,30,4,12,1,31.32
"Xiao, H.; Wu, Y.; Liu, J.; Zhou, L.; Zeng, X.; Zhao, X. Potential mechanism of different gelation properties of white and red muscle fibre from crocodile (Crocodylus siamensis) meat: Study of myofibrillar protein. LWT, 2021, 143, 111045",https://doi.org/10.1016/j.lwt.2021.111045,crocodile (Crocodylus siamensis) meat-tail,20109,6,0,0,,,,0,0,7,0,0,80,20,4,8,1,15.59
"Xiao, H.; Wu, Y.; Liu, J.; Zhou, L.; Zeng, X.; Zhao, X. Potential mechanism of different gelation properties of white and red muscle fibre from crocodile (Crocodylus siamensis) meat: Study of myofibrillar protein. LWT, 2021, 143, 111046",https://doi.org/10.1016/j.lwt.2021.111045,crocodile (Crocodylus siamensis) meat-legs,20110,6,0,0,,,,0,0,7,0,0,80,20,4,8,1,6.44
"Xiao, H.; Wu, Y.; Liu, J.; Zhou, L.; Zeng, X.; Zhao, X. Potential mechanism of different gelation properties of white and red muscle fibre from crocodile (Crocodylus siamensis) meat: Study of myofibrillar protein. LWT, 2021, 143, 111047",https://doi.org/10.1016/j.lwt.2021.111045,crocodile (Crocodylus siamensis) meat-torso,20111,6,0,0,,,,0,0,7,0,0,80,20,4,8,1,7.54
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106607",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,0,0,3,0,0,90,30,4,20,1,6.86
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106608",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,0,0,5.2,0,0,90,30,4,20,1,108.43
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106609",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,0,0,7,0,0,90,30,4,20,0,3
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106610",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,90404,0.1,3,0,0,90,30,4,20,1,45
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106611",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,90404,0.1,5.2,0,0,90,30,4,20,1,108.86
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106612",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,90404,0.1,7,0,0,90,30,4,20,0,0.86
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106613",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,90404,0.5,3,0,0,90,30,4,20,1,55.71
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106614",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,90404,0.5,5.2,0,0,90,30,4,20,1,102.86
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106615",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,90404,0.5,7,0,0,90,30,4,20,0,0.43
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106616",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,90404,1,3,0,0,90,30,4,20,1,53.57
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106617",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,90404,1,5.2,0,0,90,30,4,20,1,99.86
"He, Z.; Ma, T.; Zhang, W.; Su, E.; Cao, F.; Huang, M.; Wang, Y. Heat-induced gel formation by whey protein isolate-Lycium barbarum polysaccharides at varying pHs. Food Hydrocolloids, 2021, 115, 106618",https://doi.org/10.1016/j.foodhyd.2021.106607,Whey protein isolate,30105,12,0,0,,,,90404,1,7,0,0,90,30,4,20,0,1.71
"Lv, Y;. Feng, X.; Yang, R.; Qian, S.; Liu, Y.; Xu, X.; Zhou, G.; Ullah, N.; Zhu, B.; Chen, L.; Dual role (promotion and inhibition) of transglutaminase in mediating myofibrillar protein gelation under malondialdehyde-induced oxidative stress. Food chemistry, 2021, 353, 129453.",https://doi.org/10.1016/j.foodchem.2021.129453,Pork Myofibrillar Protein,20301,2,0,0,0,4,0,0,0,6,60101,0.6,72,10,4,,1,9.48
